No,Well_Job_ID,API Number,Operator,Contractor,DSRE,DSR,TMLDR,Discard Ratio,TLML,Down_Loss,Evap_Loss,Total_SCE,Total_Dil,ROP,Temp,Well_Name,Well_Coord_Lon,Well_Coord_Lat,flowline_Shakers,DOW,IntLength,AMW,Drilling_Hours,Haul_OFF,Base_Oil,Water,Weight_Material,Chemicals,Reserve_Adds,TD_Date,Hole_Size,Dilution_Ratio,Dil_Per_Hole_Vol_Ratio,Solids_Generated,Average_LGS%,IsReviewed,Basin,DI Basin,AAPG Geologic Province,MD Depth,County Code,State Code
648,2097,3.00E+13,Oxy,H&P 419.,0.797336859,485.2089025,1.19674946,1.382711645,1127,122,10,670.904,1127,451.96,,TOP SPOT 12-13 FEDERAL COM 32H,-103.73331,32.385551,Brandt King Cobra,10,11299,11.75,25,1156.112903,660,162,269,36,0,14-04-2023,6.75,1.679823045,2.14620512,525.1129025,0.1053,1,,DELAWARE,PERMIAN BASIN,22287,15,30
649,2139,4.23E+13,Marathon Oil,H&P 514,0.813680255,948.7357937,1.094849917,1.222391848,2100,0,110,1159.7269,2100,155.5595238,147.1666667,Frank Malek 05 6H,-98.1113056,28.6118447,Derrick Hyperpool,6,13067,11.825,84,2108.462694,1008,25,134,86,847,7/7/2023 0:00,8.75,1.08042678,1.227874383,1020.462694,0.102666667,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,20191,297,42
650,2140,4.24E+13,Oxy,H&P 423,0.83147323,792.8873062,1.298432262,0.650823889,1277,154,0,516.03,1277,439.6,,THREADFIN 57-1-47-35 A 61H,-103.936806,31.8930938,Brandt King Cobra,4,10990,10.55,25,1308.917306,688,133,17,45,394,23-06-2023,8.5,1.711140825,1.09023476,809.9173062,0.09175,1,,DELAWARE,PERMIAN BASIN,20220,389,42
651,2198,4.23E+13,Lewis Energy ,Lewis Energy 46,0.791652399,1035.338232,1.09756252,1.415698517,2442.927,0,143,1465.7268,2442.927,129.4375,158.2,Appling PSA H No. 33H,-99.29545,28.14563,Derrick Hyperpool,6,14497,11.525,112,2501.065032,959.455,658,344.485,140.987,340,16-11-2023,8.75,1.434733267,1.857482868,1132.138032,0.12135,1,,No Details,No Details,20624,283,42
652,2201,,PennEnergy,Patterson 577,0.840700694,849.8040153,1.041169932,1.42912782,2033.43,0,50,1214.47856,2033.43,135.8504222,128.8,PER 850 4H,,,NOV Alpha,5,11262,12.2,82.9,2064.282575,639,218,125.678,143.672,907.08,5/10/2023 0:00,8.5,0.927435063,1.357109385,829.9625753,0.099,1,,,,,,
653,2270,4.90E+13,Anschutz Exploration,Cyclone Drilling 36,0.855345848,563.6381105,1.013345627,0.930590729,1100,0,7,524.5164,1100,148.8024691,92.8,Kali Fed 3671-16-4-3W NH,-105.38876,43.10082,MI Swaco Mongoose,5,12053,10,81,1088.154511,244,94,42,80,640,7/1/2024 0:00,6.75,0.876998317,0.821201992,560.1545105,0.05676,1,,POWDER RIVER,POWDER RIVER,22118,9,49
654,2277,4.24E+13,Oxy,H&P 244,0.787242989,496.7182308,1.306192552,2.848944356,2327.3,433.3,0,1415.1226,2327.3,89.93299832,120,GREENWICH STATE 57-3-35-26 E 22HR,-103.9368773,31.6811384,Derrick Hyperpool,11,10738,10.15,119.4,1911.840831,977.3,226,209.6,144,770.4,21-01-2024,6.75,1.100187362,3.119784803,499.0408308,0.071181818,1,,DELAWARE,PERMIAN BASIN,21038,389,42
655,2278,4.23E+13,Oxy,H&P 244,0.814560606,567.3039588,1,4.880987973,3331.9,0,0,2769.0038,3331.9,80.5816398,117,SIERRA STATE 54-1-7-6 H 16H,-103.6894802,31.9666298,Derrick Hyperpool,16,11499,12.4,142.7,3336.307759,1487.5,272.1,474.2,140.5,957.6,11/3/2024 0:00,6.75,0.857456389,4.442862142,534.4077588,0.0835,1,,DELAWARE,PERMIAN BASIN,22724,301,42
656,2279,4.23E+13,Oxy,H&P 267,0.860932037,538.5067292,1,4.281854014,2626.7,0,0,2305.8072,2626.7,74.99641577,102.4285714,SMALL EYED 54-1-36-25 UNIT 63H,-103.6082547,31.9113585,Derrick Hyperpool,7,10462,10.45,139.5,2844.313929,1452,369,317.1,109.1,379.5,24-01-2024,6.75,0.974582784,4.621833857,486.2139292,0.080714286,1,,DELAWARE,PERMIAN BASIN,21087,301,42
657,2280,4.23E+13,Oxy,H&P 267,0.787209893,495.9652893,1,5.826613399,3183.4,0,0,2889.798,3183.4,62.56287425,97.125,SMALL EYED 54-1-36-25 UNIT 72H,-103.6083517,31.9113585,Derrick Hyperpool,10,10448,10.4,167,3385.763289,1449.7,284,468.4,169.6,811.7,9/2/2024 0:00,6.75,0.820714804,4.884430212,485.5632893,0.0777,1,,DELAWARE,PERMIAN BASIN,21683,301,42
658,2281,3.00E+13,Oxy,H&P 423,0.838707971,515.8334934,1,3.346572144,2139.65,0,0,1726.274,2139.65,40.97987087,111.9166667,GOLD LOG 4 9 FEDERAL COM 73H,-103.676399,32.426859,Brandt King Cobra,17,10790,11.3,263.3,2242.107493,894.4,338,245.55,83,578.7,20-02-2024,6.75,0.90423073,3.112826153,501.4574934,0.075705882,1,,DELAWARE,PERMIAN BASIN,21477,25,30
659,2282,4.90E+13,Anschutz Exploration,Cyclone Drilling 37,0.972165157,676.5553356,8.761070616,0.969567699,6305,5091,0,655.9662,6305,113.3921569,76.16666667,Pedro Fed 3571-10-22-16 PH,-105.36483,43.01398,Derrick Hyperpool,8,11566,8.15,102,1332.521536,2561,40,3,128,3573,30-03-2024,6.75,4.164848738,5.082587058,537.5215356,0.02415,1,,POWDER RIVER,POWDER RIVER,20479,9,49
660,2283,4.90E+13,Anschutz Exploration,Cyclone Drilling 36,0.901326727,494.4444811,1.86402013,0.742023855,1171,312,5,366.8896,1171,134.7361963,79.8,Yogi Fed 3571-10-3-3 SXH,-105.37246,43.01465,MI Swaco Mongoose,5,10981,8.575,81.5,861.3340811,354,33,0,113,671,30-03-2024,6.75,1.362807777,0.979750361,510.3340811,0.03192,1,,POWDER RIVER,POWDER RIVER,20832,9,49
661,2284,4.90E+13,Anschutz Exploration,Cyclone Drilling 36,0.973964724,989.1351515,3.933060085,0.534952377,2700,1542,10,529.1402,2700,114.4953174,86.5,Yogi Fed 3571-10-22-14 SXH,-105.37267,43.0147,MI Swaco Mongoose,7,11003,9.05,96.1,1518.275352,1026,149,0,154,1371,22-03-2024,8.75,2.511621684,1.546652069,859.2753515,0.035557143,1,,POWDER RIVER,POWDER RIVER,20812,9,49
662,2285,4.90E+13,Anschutz Exploration,Cyclone Drilling 37,0.896887946,459.5034851,1.054400967,0.760078022,585,12,7,349.2585,585,160.1791045,102.75,Pedro Fed 3571-10-3-1 SXH,-105.36484,43.01392,Derrick Hyperpool,4,10732,8.4,67,808.7619851,157,60,49,45,274,6/4/2024 0:00,6.75,0.890457927,0.623543913,498.7619851,0.03845,1,,POWDER RIVER,POWDER RIVER,11461,9,49
663,2286,4.90E+13,Anschutz Exploration,Cyclone Drilling 37,0.908657825,530.200258,1.183148413,1.482925721,1309,138,6,786.2476,1309,173.4379906,102,Pedro Fed 3571-10-22-16 SXH,-105.36482,43.01403,Derrick Hyperpool,5,11048,8.825,63.7,1316.447858,193,115,52,69,880,13-04-2024,6.75,0.545629646,0.835527879,513.447858,0.04384,1,,POWDER RIVER,POWDER RIVER,12385,9,49
664,2272,4.90E+13,Anschutz Exploration,Cyclone Drilling 36,0.900051647,582.0760076,1.035396842,0.630956087,980,0,13,367.2644,980,188.390625,93.6,Kali Fed 3671-16-4-4W NH,-105.38883,43.10079,MI Swaco Mongoose,5,12057,10.125,64,949.3404076,218,60,22,162,518,31-12-2023,6.75,1.257949314,0.824498811,560.3404076,0.05966,1,,POWDER RIVER,POWDER RIVER,21948,9,49
665,2274,4.90E+13,Anschutz Exploration,Cyclone Drilling 36,0.610215686,388.1005838,1.025852126,1.295695036,1004,0,13,502.86,1004,143.271028,100.6,Jack Fed 3671-18-6-2W NH,-105.42217,43.09894,Brandt King Cobra,5,12264,9.95,85.6,890.9605838,120,67,62,106,649,13-02-2024,6.75,0.705961898,0.622850088,569.9605838,0.0859,1,,No Details,No Details,21921,9,49
666,2288,4.23E+13,Devon Energy ,H&P 437,0.750835135,632.4779578,1,1.659147464,1615.2,0,0,1049.3742,1615.2,163.4765625,155.75,DUNCAN UNIT 8H,-97.8570543,28.91642,Derrick Hyperpool,5,8370,11.85,51.2,1681.852158,702,115,115.9,63.1,619.2,9/2/2024 0:00,8.75,0.949137114,1.523746213,653.6521578,0.1038,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18743,255,42
667,2289,4.23E+13,Devon Energy ,H&P 437,0.646062018,436.5625513,1,0.942330025,712.5,0,0,411.386,712.5,257.2,168,NIESCHWIETZ UNIT 15H,-98.0656424,28.9286487,Derrick Hyperpool,4,6430,11.55,25,847.9485513,360.5,36,22.8,44.7,248.5,9/4/2024 0:00,8.75,1.127894484,0.924029351,502.1485513,0.11775,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,16959,255,42
668,2290,4.23E+13,Devon Energy ,H&P 437,0.688198609,482.7742477,1,1.807294412,1394,0,0,872.5152,1394,90.48543689,160,BUEHRING UNIT 8H,-97.8463271,28.9247347,Derrick Hyperpool,5,6524,12.4,72.1,1355.289448,616.8,219.7,218.2,37.8,301.5,28-03-2024,8.75,1.252127184,2.144303488,509.4894477,0.1134,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18388,255,42
669,2292,4.23E+13,Devon Energy ,H&P 437,0.672835446,475.4533442,1.569161178,1.66291227,1672.3,450,0,790.6372,1672.3,120.5758157,148.5,BUEHRING UNIT 12H,-97.8464151,28.9248127,Derrick Hyperpool,5,6282,12.4,52.1,1266.090544,624.6,174.4,175,39.9,658.4,20-03-2024,8.75,1.282383374,2.066692911,490.5905442,0.1118,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18233,255,42
670,2298,3.00E+13,Oxy,H&P 423,0.791835662,443.5115439,1,2.058631421,1111.9,0,0,913.0268,1111.9,113.3255814,113.4,CORRAL BLUFF 11 14 FEDERAL COM 23H,-103.959489,32.152851,Derrick Hyperpool,5,9746,10.3,86,1356.538344,447.5,111.4,224.9,46,282.1,19-05-2024,6.75,0.908845173,1.832037431,452.9383439,0.0922,1,,DELAWARE,PERMIAN BASIN,19821,15,30
671,2299,No Data,Devon Energy ,H&P 437,0.766793081,794.2385946,1,1.036223882,1383.33,0,0,823.009,1383.33,146.971831,154.75,NIESCHWIETZ UNIT 18H,0,0,Derrick Hyperpool,4,10435,,71,1617.247595,482.83,130,99.38,54.62,616.5,1/5/2024 0:00,8.75,0.931739507,0.94099085,814.9175946,0.11975,1,,No Details,No Details,18063,255,42
672,2300,4.23E+13,Marathon Oil,H&P 514,0.794065959,907.2626099,1.270893,1.314231058,2373,0,323,1192.3527,2373,168.96,164.2,Beam Meyer-Richard Butler B SA2 2H,-98.0401136,28.8397703,Derrick Hyperpool,5,12672,12.075,75,2099.61531,1116,335,242,132,548,19-05-2024,8.75,1.530587384,1.844150936,989.6153099,0.1111,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,20438,255,42
673,2304,4.23E+13,Marathon Oil,H&P 514,0.850989559,1243.729467,1.110843139,1.407236176,2854.69,0,194,1750.2211,2854.69,135.8122449,159.8,Kirk 01 4H,-97.6769758,28.9147206,Derrick Hyperpool,7,16637,12.475,122.5,2993.950567,1478.69,239,177,154,806,30-05-2023,8.75,1.170532112,1.576812266,1299.260567,0.105214286,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,21607,255,42
674,2305,4.24E+13,BPX Energy,Nabors X49,0.760214185,475.4030498,1.633704217,0.740378275,883.28,0,223.05,351.97809,883.28,72.71038251,106.3333333,Casa 56-T2-22X15 YB X102H,-103.8539679,31.8271577,Derrick Hyperpool,9,6653,11.15,91.5,827.3811398,438.75,0,11.14,87.81,345.58,10/3/2024 0:00,7.88,1.527651906,1.276041923,421.3811398,0.120888889,1,,DELAWARE,PERMIAN BASIN,18194,389,42
675,2306,4.24E+13,BPX Energy,Nabors X52,0.692161675,289.1672233,1,4.104983084,2208.35,0,0,1187.02656,2208.35,98.48202397,106.25,Camp State X201H,-103.8873123,31.8663882,Derrick Hyperpool,5,7396,10.95,75.1,1476.193783,494.86,0,0,114.49,1599,24-05-2023,6.75,0.513341504,1.772789751,343.7237833,0.0708,1,,DELAWARE,PERMIAN BASIN,17632,389,42
676,2296,4.24E+13,BPX Energy,Nabors X47,0.785806024,466.6322242,1.71277865,1.799819979,1928.99,598.63,0,839.854,1928.99,121.5371901,109,State Barlow 57-T2-47X2 B313H,-103.930896,31.753239,Derrick Hyperpool,4,7353,9.3,60.5,1306.486224,613.93,245.1,0,79.96,990,15-05-2024,7.875,1.118039564,2.018785334,465.1262242,0.07125,1,,No Details,No Details,16674,389,42
677,2309,4.24E+13,BPX Energy,Nabors X52,0.713170249,320.1041454,1.088286815,0.912565814,564.79,25.79,0,292.1161,564.79,153.8289206,114.75,Camp State 56-T2-8X17 O W115H,-103.8874723,31.8662962,Derrick Hyperpool,4,7553,11.75,49.1,612.2202454,286.64,30,82.7,50.45,115,7/7/2023 0:00,6.75,1.539764498,1.281379082,351.0202454,0.095,1,,DELAWARE,PERMIAN BASIN,17806,389,42
678,2310,4.24E+13,BPX Energy,Nabors X49,0.746912702,530.2679366,1,2.129902549,1440.18,0,0,1129.41903,1440.18,122.9402985,112.7777778,Casa 56-T2-22X15 BB W202H,-103.8540649,31.8271587,Derrick Hyperpool,10,8237,12.65,67,1659.686967,690.96,146,190.75,97.46,315.01,6/4/2024 0:00,7.88,0.996237862,2.156708789,521.7069666,0.1327,1,,DELAWARE,PERMIAN BASIN,18747,389,42
679,2312,4.24E+13,BPX Energy,Nabors X49,0.8496327,734.8764903,1,2.765439481,2498.38,0,0,2032.25646,2498.38,118.9148936,122.2727273,Ella Mae 57-T2-14X23 BH W208H,-103.931139,31.823468,Derrick Hyperpool,11,11178,11.85,94,2767.13295,1049.81,346.8,323.58,138.52,639.67,20-06-2024,7.875,0.914604055,2.628701483,707.0829503,0.1,1,,No Details,No Details,21161,389,42
680,2336,4.20E+13,Marathon Oil,H&P 514,0.733946978,629.3957654,1.144116565,1.212704437,1421,0,110,763.271037,1421,134.7012579,140.2,Middle McCowen 112H,-98.374052,28.663474,Derrick Hyperpool,5,8567,12.65,63.6,1392.666802,733,212,99,84,293,8/1/2024 0:00,8.75,1.477849866,1.686005906,669.0368024,0.12312,1,,No Details,No Details,19345,13,42
681,2337,4.24E+13,BPX Energy,Nabors X47,0.82226327,487.6567995,1.486117592,0.399057534,613.65,12,82.6,194.60312,613.65,170.3333333,118.25,Bonita 56-T2-22x15 X104H,-103.8419864,31.8264838,Derrick Hyperpool,4,8176,10.975,48,682.2599195,380.33,95.12,11.14,30.06,97,26-02-2024,7.87,2.654890631,1.000232475,516.5299195,0.07825,1,,DELAWARE,PERMIAN BASIN,18087,389,42
682,2338,4.24E+13,BPX Energy,Nabors X47,0.020981369,3.78,1,17.48677249,69.88,0,0,66.1,69.88,0,78,Bonita 56-T2-22x15 W207H,-103.8422764,31.8264868,Derrick Hyperpool,1,0,12.5,25,69.88,39.43,0.45,0,0,30,20-03-2024,5.5,0.60332829,,,0.126,1,,DELAWARE,PERMIAN BASIN,18731,389,42
683,2338,4.24E+13,BPX Energy,Nabors X47,0.74217319,493.8618467,1.450064424,0.746120767,929.06,137.06,28.78,368.48058,929.06,118.9323308,111,Bonita 56-T2-22x15 W207H,-103.8422764,31.8264868,Derrick Hyperpool,4,7909,12.5,66.5,862.3424267,315,89.96,82.16,64.58,377.36,19-03-2024,7.88,1.497229515,1.101346151,500.9324267,0.12725,1,,DELAWARE,PERMIAN BASIN,18731,389,42
684,2339,4.23E+13,Marathon Oil,H&P 514,0.824218719,1169.546495,1.07083751,1.146681561,2327,60,35,1341.0974,2327,122.8527132,152.1428571,Debill-Liska SA1 1H,-97.7183156,28.9160609,Derrick Hyperpool,7,15848,12.4,129,2510.643895,1141,62,191,192,741,18-04-2024,8.75,1.182613582,1.281467155,1237.643895,0.121814286,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,20453,255,42
685,2340,4.23E+13,Marathon Oil,H&P 514,0.816022631,1028.761199,1.134935259,0.82123004,1824,0,114,844.8496,1824,166.4663462,140.1111111,Frank Malek 05 7H,-98.1112286,28.6118447,Derrick Hyperpool,9,13850,10.645,83.2,1873.610799,947,0,197,110,570,17-07-2023,8.75,1.484287854,1.159381916,1081.610799,0.121077778,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,20207,297,42
686,2341,4.24E+13,BPX Energy,Nabors X47,0.707665528,397.2341254,1.210253714,1.199593629,729.62,0,100.19,476.519526,729.62,194.9736842,116,Bonita 56-T2-22x15 W108H,-103.8421794,31.8264858,Derrick Hyperpool,6,7409,12.275,38,873.7536514,340.22,94.9,71.29,52.21,171,4/3/2024 0:00,7.87,1.172291941,1.193444661,468.0736514,0.085066667,1,,DELAWARE,PERMIAN BASIN,18256,389,42
687,2342,4.23E+13,Marathon Oil,H&P 514,0.843435571,1215.860192,1.073421711,1.400238046,2661,0,125,1702.4937,2661,143.1728289,145,Kirk 01 502H,-97.6768668,28.9147936,Derrick Hyperpool,10,16651,12.55,116.3,2918.353892,1260,62,194,171,974,21-06-2023,8.75,0.990899408,1.29733914,1300.353892,0.116,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,21177,255,42
688,2343,4.20E+13,Marathon Oil,H&P 514,0.810989847,882.4391388,1.095541996,0.770964331,1625,0,65,680.3291,1625,232.7128713,147.5,May Girl 4H,-98.2219933,28.7094913,Derrick Hyperpool,4,11752,11.65,50.5,1562.768239,642,135,139,82,627,27-03-2024,8.75,1.466937104,1.087420503,917.7682388,0.114425,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17144,13,42
689,2344,4.20E+13,Marathon Oil,H&P 514,0.708940792,475.3345743,1,2.805386925,1323,0,0,1333.4974,1323,128.7090909,130,May Girl 5H,-98.2219393,28.7094393,Derrick Hyperpool,4,7079,11.75,55,1808.831974,832,0,191,115,185,23-03-2024,8.75,0.85339499,2.058491645,552.8319743,0.1077,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17079,13,42
690,2345,4.20E+13,Marathon Oil,H&P 514,0.707085421,570.0072846,1.107752502,1.269950612,1236,0,78,723.8811,1236,138.4833333,143.3333333,Middle McCowen 156H,-98.373991,28.663516,Derrick Hyperpool,4,8309,12.6,60,1293.888385,724,137,126,85,164,14-01-2024,8.75,1.480906187,1.652056078,648.8883846,0.1209,1,,No Details,No Details,18447,13,42
691,2346,4.20E+13,Marathon Oil,H&P 514,0.800349884,817.2363318,1.097697859,1.12722289,1875.22,0,90,921.2075,1875.22,317.8347578,141.4,Middle McCowen 103H,-98.3742327,28.6633429,Derrick Hyperpool,5,11156,,35.1,1738.443832,873.4,88,252.82,103,558,6/12/2023 0:00,8.75,1.429884147,1.511919155,871.2238318,0.1149,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17796,13,42
692,2347,4.23E+13,Marathon Oil,H&P 514,0.809462261,1162.505514,1.25529735,2.752838469,4870,0,817,3200.1899,4870,80.5698152,177.4,Olson Esse-Kennedy SA1 1H,-98.0071855,28.7120406,Derrick Hyperpool,15,15695,11.9,194.8,4362.695414,2882,731,512,465,280,11/3/2024 0:00,8.75,1.434289884,3.744812901,1225.695414,0.124386667,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,26795,255,42
693,2348,4.21E+13,Marathon Oil,Nabors X37,0.781031186,890.1477463,1,1.264406482,1861.778,0,0,1125.50858,1861.778,216.1080074,154.2,Koopman 01L 01S 01A SA2 02H,-97.5567216,29.0388116,Derrick Hyperpool,5,11605,,53.7,2015.656326,539.23,44,99.508,113.04,1066,27-01-2024,8.75,0.707038591,0.878062728,906.2883263,0.1252,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22373,123,42
694,2349,4.20E+13,Marathon Oil,H&P 514,0.73774208,757.6625676,1.088973422,1.038393387,1726,0,70,786.7518,1726,216.3600783,158.3333333,Middle McCowen 111H,-98.373932,28.66356,Derrick Hyperpool,5,11056,12.4,51.1,1544.414368,954,0,249,103,420,21-01-2024,8.75,1.659989847,1.512599337,863.4143676,0.12484,1,,No Details,No Details,21008,13,42
695,2350,4.20E+13,Marathon Oil,H&P 514,0.749097869,641.7495899,1.077726071,1.503588339,1731,0,75,964.9272,1731,99.86046512,150.3333333,Middle McCowen 110H,-98.373871,28.663605,Derrick Hyperpool,5,8588,12.3,86,1606.67679,809,0,213,105,604,27-01-2024,8.75,1.167963759,1.680392131,670.6767899,0.12286,1,,No Details,No Details,18541,13,42
696,2351,4.20E+13,Marathon Oil,H&P 514,0.757527395,770.1690515,1.123240581,1.116775984,1587,0,106,860.1063,1587,140.7033248,144.8333333,Middle McCowen 155H,-98.37381,28.663646,Derrick Hyperpool,6,11003,12.3,78.2,1630.275352,770,240,100,121,356,9/2/2024 0:00,8.75,1.431218444,1.43260248,859.2753515,0.1205,1,,No Details,No Details,21053,13,42
697,2352,4.23E+13,Marathon Oil,H&P 514,0.765378951,756.7199554,1.108401771,2.438138821,2771,76,124,1844.9883,2771,87.66233766,154.5,Liska-Elizondo SA1 1H,-97.7184076,28.9160249,Derrick Hyperpool,7,10125,12.7,115.5,2601.708255,1334,176,289,155,817,10/4/2024 0:00,8.75,1.059085307,2.471202225,790.7082554,0.117785714,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19531,255,42
698,2353,4.23E+13,Marathon Oil,H&P 514,0.77544399,869.9968993,1.104197425,2.018721448,2854,0,183,1756.2814,2854,89.85569986,159.7142857,Beam Meyer-Balser SA1 1H,-98.0400606,28.8396423,Derrick Hyperpool,9,12454,12.125,138.6,2626.278299,1635,386,254,156,423,8/5/2024 0:00,8.75,1.384174541,2.500312927,972.2782993,0.121522222,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,23153,255,42
699,2354,4.23E+13,Marathon Oil,H&P 514,0.80952362,1208.244612,1.11347298,1.167004832,2706,0,160,1410.0273,2706,167.78,150,Olson Esse-Kennedy SA2 2H,-98.0071105,28.7120646,Derrick Hyperpool,7,16778,11.7,100,2618.271912,1261,0,183,154,1108,23-02-2024,8.75,1.13331139,1.219594181,1310.271912,0.118571429,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22985,255,42
700,2355,4.23E+13,Marathon Oil,H&P 514,0.773629736,847.1220353,1.18292251,1.361662018,2256,0,211,1153.4939,2256,159.2054795,172,Beam Meyer-Richard Butler B SA3 3H,-98.0400856,28.8397063,Derrick Hyperpool,5,11622,11.9,73,2000.615935,1139,311,247,119,440,13-05-2024,8.75,1.574347294,2.000846316,907.6159353,0.12872,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,20403,255,42
701,2356,4.20E+13,Marathon Oil,H&P 514,0.794127751,866.4920316,1.101255316,0.923214491,2125,0,81,799.958,2125,162.4489796,143.2,Middle McCowen 121H,-98.373752,28.663691,Derrick Hyperpool,5,11940,12.1,73.5,1666.450032,773,168,214,100,870,2/2/2024 0:00,8.75,1.568832364,1.345916626,932.4500316,0.1157,1,,No Details,No Details,18840,13,42
702,2357,4.23E+13,Marathon Oil,Nabors X41,0.768009123,951.45685,1.374029622,0.679596284,1718.68,0,241.85,646.60654,1718.68,124.9722222,147.6666667,Dullye SA1 01H,-97.7634245,28.8737561,Derrick Hyperpool,8,13497,12.8,108,1598.06339,816.33,120,174.05,95,513.3,2/2/2024 0:00,8.75,1.864163019,1.143577211,1054.04339,0.113,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,20117,255,42
703,2358,4.23E+13,Marathon Oil,Nabors X41,0.77404579,789.1139668,1.206537159,1.113624301,1851.71,0,181.5,878.77649,1851.71,123.3626374,139.75,Dullye 01 08H,-97.7635795,28.8737291,Derrick Hyperpool,6,11226,12.3,91,1667.890457,811.9,100.96,185.42,71.41,682.02,15-01-2024,8.75,1.331043802,1.334210942,876.6904568,0.093666667,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19877,255,42
704,2359,4.21E+13,Conoco Phillips,H&P 256,0.724307016,386.6115317,1,4.097046467,1885.152,0,0,1583.96541,1885.152,53.34916865,145.4545455,Hartman Black USW D1,-97.6783618,28.928597,Derrick Hyperpool,13,8984,12.9,168.4,1970.576942,788.91,503.48,449.102,121.86,21.8,21-03-2024,6.75,1.176384275,4.462851949,417.5249417,0.099153846,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,21331,123,42
705,2359,4.21E+13,Conoco Phillips,H&P 256,0.813328458,609.6864022,1,0.988090792,956.53,0,0,602.42552,956.53,140.7420495,127,Hartman Black USW D1,-97.6783618,28.928597,Derrick Hyperpool,4,7966,12.9,56.6,1212.111922,412.76,134,36.12,44.65,329,6/3/2024 0:00,8.75,1.041672338,1.008725383,622.1019222,0.08825,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,21331,123,42
706,2360,4.23E+13,Marathon Oil,Nabors X41,0.759583044,757.0653606,1.348611309,1.687130156,2763.28,0,445.27,1277.2678,2763.28,118.7111111,156.25,Dullye 01 07H,-97.7635035,28.8737441,Derrick Hyperpool,8,10684,12.1,90,2034.333161,1199.31,291.72,419.11,193.29,659.85,16-04-2024,8.75,1.646819876,2.521000566,834.3631606,0.119,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19895,255,42
707,2361,4.23E+13,Marathon Oil,Nabors X37,0.725877058,667.7791514,1,1.22414235,1308.3,0,0,817.45674,1308.3,193.6875,138.5,Tipton Jonas 503H,-97.9758963,28.8530909,Derrick Hyperpool,4,9297,12.025,48,1485.235891,549.39,127,150.7,81.22,399.99,5/3/2024 0:00,8.75,1.111141368,1.251036623,726.0458914,0.1255,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18000,255,42
708,2363,4.23E+13,Marathon Oil,Nabors X37,0.765951325,858.3010191,1,0.310323726,906.6,0,0,266.35117,906.6,317.9821958,153.5,Tipton Jonas 502H,-97.9758243,28.8531149,Derrick Hyperpool,5,10716,12,33.7,1124.652189,161.79,74,13.92,7.35,649.54,1/3/2024 0:00,8.75,0.965116842,0.307171244,836.8621891,0.1394,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,16665,255,42
709,2316,4.24E+13,BPX Energy,Nabors X49,0.734803523,645.2725161,1.408014977,1.459999839,1548.96,384.39,0,942.09777,1548.96,181.1428571,124.2,Ella Mae 57-T2-14X23 G W107H,-103.931523,31.8235,Derrick Hyperpool,5,10778,10.75,59.5,1587.370286,874.69,225,90.51,91.75,267.01,31-05-2024,7.875,1.360739873,1.880297841,681.7802861,0.1288,1,,No Details,No Details,20808,389,42
710,2322,4.24E+13,BPX Energy,Nabors X49,0.678173084,443.6997141,1,1.841462264,1072.58,0,0,817.05628,1072.58,148.6060606,118.6666667,Ella Mae 57-T2-14X23 YC X103H,-103.931331,31.823484,Derrick Hyperpool,6,7356,11.3,49.5,1260.755994,648.73,213,32.03,74.81,104.01,24-05-2024,7.875,1.185438536,2.081531716,465.3159941,0.124,1,,No Details,No Details,14560,389,42
